id,title,company,location,salary,required_skills,job_type,url,state
1092,"Data Engineer","CGS Federal (Contact Government Services)","Miramar, FL","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,FL
1093,"Data Engineer","Kforce Inc","Seattle, WA","$56.00/hr - $63.00/hr","SQL, AWS, Python, R","Data Engineer",https://www.linkedin.com/company/kforce?trk=public_jobs_topcard_logo,WA
1094,"Sr. Data Engineer","CGS Federal (Contact Government Services)","Philadelphia, PA","$144,768.00/yr - $209,109.33/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,PA
1095,"Data and AI Engineer",Verano,"Chicago, IL",Unknown,"Python, Google Cloud, BigQuery, SQL, AWS, Azure","Data Engineer",https://www.linkedin.com/company/verano-holdings?trk=public_jobs_topcard_logo,IL
1096,"Data Engineer","Sigmaways Inc","St Louis, MO",Unknown,"Hadoop, SQL, Scala, Databricks, Java","Data Engineer",https://www.linkedin.com/company/sigmaways?trk=public_jobs_topcard_logo,MO
1097,"Data Engineer","Bespoke Technologies, Inc.","McLean, VA",Unknown,"Python, Apache Spark, SQL, Databricks, AWS","Data Engineer",https://www.linkedin.com/company/bespoketechinc?trk=public_jobs_topcard_logo,VA
1098,"Data Engineer",SourceFactor,"Arlington, VA","$125,000.00/yr - $140,000.00/yr",Unknown,"Data Engineer",https://www.linkedin.com/company/sourcefactor?trk=public_jobs_topcard_logo,VA
1099,"Data Engineer",Acubed,"Sunnyvale, CA","$124,227.00/yr - $157,001.00/yr","Apache Spark, SQL, Python","Data Engineer",https://www.linkedin.com/company/airbus-acubed?trk=public_jobs_topcard_logo,CA
1100,"Data Engineer","AllergyMoms LLC","Ohio, United States",Unknown,"Apache Airflow, Snowflake, SQL, BigQuery, AWS, Azure","Data Engineer",https://www.linkedin.com/company/allergymoms-llc?trk=public_jobs_topcard_logo,US
1101,"Data Engineer","Goosehead Insurance Agency","Dallas-Fort Worth Metroplex",Unknown,"Python, Snowflake, SQL, AWS, Kafka, Java","Data Engineer",https://www.linkedin.com/company/goosehead-insurance?trk=public_jobs_topcard_logo,TX
1102,"Quantitative Data Engineer","Jacobs Levy Equity Management","Florham Park, NJ",Unknown,"SQL, Python, Julia","Data Engineer",https://www.linkedin.com/company/jacobs-levy-equity-management?trk=public_jobs_topcard_logo,NJ
1103,"Data Engineer","RIS Rx","Newport Beach, CA","$120,000.00/yr - $140,000.00/yr","Python, Apache Spark, SQL, Kafka, PostgreSQL, AWS","Data Engineer",https://www.linkedin.com/company/risrx?trk=public_jobs_topcard_logo,CA
1104,"Data Engineer II (Remote)","Inspira Financial","Oak Brook, IL",Unknown,"Snowflake, Power BI, SQL, Java, Azure","Data Engineer",https://www.linkedin.com/company/inspirafinancial?trk=public_jobs_topcard_logo,IL
1105,"Staff Analytics and Data Engineer","Rivian and Volkswagen Group Technologies","Irvine, CA",Unknown,"Python, Snowflake, SQL, BigQuery, Databricks, AWS","Data Engineer",https://www.linkedin.com/company/rivian-and-vw-group-technologies?trk=public_jobs_topcard_logo,CA
1106,"Data Engineer (Remote)",Lensa,"Hartford, CT",Unknown,"SQL, R","Data Engineer",https://www.linkedin.com/company/lensa?trk=public_jobs_topcard_logo,CT
1107,"Data Engineer (Remote)","Lumata Health","Edmond, OK",Unknown,"Apache Airflow, Python, Snowflake, Collaboration, AWS","Data Engineer",https://www.linkedin.com/company/lumatahealth?trk=public_jobs_topcard_logo,OK
1108,"Senior Data Engineer",Prosum,"United States","$150,000.00/yr - $185,000.00/yr","Python, Power BI, SQL, Databricks, Tableau, Azure","Data Engineer",https://www.linkedin.com/company/prosum?trk=public_jobs_topcard_logo,US
1109,"Data Engineer","Concentrix Limited Company","Cincinnati, OH",Unknown,Azure,"Data Engineer",https://www.linkedin.com/company/concentrix-company?trk=public_jobs_topcard_logo,OH
1110,"Data Engineer","Bespoke Technologies, Inc.","Chantilly, VA",Unknown,"SQL, Python","Data Engineer",https://www.linkedin.com/company/bespoketechinc?trk=public_jobs_topcard_logo,VA
1111,"Data Engineer",Garmin,"Cary, NC",Unknown,"Hadoop, SQL, Keras, Pandas, PyTorch, TensorFlow","Data Engineer",https://www.linkedin.com/company/garmin?trk=public_jobs_topcard_logo,NC
1112,"Data Engineer","South College","Knoxville, TN",Unknown,"Python, R, MySQL, Hadoop, Power BI, Google Cloud, SQL, Scala, Tableau, AWS, Azure","Data Engineer",https://www.linkedin.com/school/southcollege/?trk=public_jobs_topcard_logo,TN
1113,"Data Engineer",PaulHood,"United States",Unknown,"Excel, Snowflake, SQL, MSSQL, Tableau, Looker","Data Engineer",https://www.linkedin.com/company/paulhood?trk=public_jobs_topcard_logo,US
1114,"Junior Data Engineer","Tech Consulting","Texas, United States",Unknown,"Python, MongoDB, Hadoop, SQL, Kafka, AWS, Tableau, Java, Azure","Data Engineer",https://www.linkedin.com/company/techconsultingusa?trk=public_jobs_topcard_logo,US
1115,"Data Engineer","Hornblower Group","Buffalo-Niagara Falls Area",Unknown,"Python, R, MySQL, Excel, SQL, Tableau, AWS, Looker","Data Engineer",https://www.linkedin.com/company/hornblower-group?trk=public_jobs_topcard_logo,NY
1116,"Data Engineer (Python/PySpark/AWS)",Infinitive,"Chicago, IL",Unknown,"Google Cloud, Python, Azure, AWS","Data Engineer",https://www.linkedin.com/company/infinitive?trk=public_jobs_topcard_logo,IL
1117,"Data Engineer","ECF Data","Washington, DC",Unknown,"Python, Snowflake, SQL, Kafka, Databricks","Data Engineer",https://www.linkedin.com/company/ecf-data?trk=public_jobs_topcard_logo,DC
1118,"Software Engineer",Zazzle,"San Francisco, CA",Unknown,Python,"Data Engineer",https://www.linkedin.com/company/zazzle?trk=public_jobs_topcard_logo,CA
1119,"Senior Data Engineer",Sciata,"Chicago, IL",Unknown,"Python, Power BI, SQL, Microsoft SQL Server, AWS, Azure","Data Engineer",https://www.linkedin.com/company/sciata?trk=public_jobs_topcard_logo,IL
1120,"Senior Data Engineer - Databricks",Concord,"Minnesota, United States","$110,000.00/yr - $135,000.00/yr","Python, Collaboration, SQL, Databricks, AWS, Azure","Data Engineer",https://www.linkedin.com/company/concord?trk=public_jobs_topcard_logo,US
1121,"Data Engineer","Electrical Components International","Southfield, MI",Unknown,"Python, MySQL, Collaboration, Apache Spark, SQL, Databricks, PostgreSQL, Azure","Data Engineer",https://www.linkedin.com/company/electrical-components-international?trk=public_jobs_topcard_logo,MI
1122,"Data Engineer","Matlen Silver","Charlotte, NC",Unknown,"SQL, Python","Data Engineer",https://www.linkedin.com/company/matlen-silver?trk=public_jobs_topcard_logo,NC
1123,"Data Engineer","Agile Resources, Inc.","Denver, CO",Unknown,"Apache Airflow, Python, SQL, Pandas, AWS","Data Engineer",https://www.linkedin.com/company/agile-resources-inc-?trk=public_jobs_topcard_logo,CO
1124,"Data Engineer","Tandem Theory","United States",Unknown,"Python, Snowflake, SQL, BigQuery, Databricks, AWS, Azure","Data Engineer",https://www.linkedin.com/company/tandem-theory-llc?trk=public_jobs_topcard_logo,US
1125,"Data Engineer II - (Remote - US)",Jobgether,"United States",Unknown,Snowflake,"Data Engineer",https://www.linkedin.com/company/jobgether?trk=public_jobs_topcard_logo,US
1126,"Data Engineer","Elder Research","Arlington, VA",Unknown,AWS,"Data Engineer",https://www.linkedin.com/company/elder-research-inc?trk=public_jobs_topcard_logo,VA
1127,"Sr. Data Engineer","CGS Federal (Contact Government Services)","Springfield, IL","$144,768.00/yr - $209,109.33/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,IL
1128,"Data Engineer (USA)","Trexquant Investment LP","Stamford, CT",Unknown,Python,"Data Engineer",https://www.linkedin.com/company/trexquant-investment-lp?trk=public_jobs_topcard_logo,CT
1129,"Data Engineer",SteerBridge,"Vienna, VA",Unknown,"Python, Snowflake, SQL, Databricks, AWS, Azure","Data Engineer",https://www.linkedin.com/company/steerbridge-strategies?trk=public_jobs_topcard_logo,VA
1130,"Data Engineer",Cosm,"Los Angeles, CA",Unknown,"Python, Apache Spark, SQL, Databricks, AWS","Data Engineer",https://www.linkedin.com/company/experiencecosm?trk=public_jobs_topcard_logo,CA
1131,"Data Engineer","Tier4 Group","Mableton, GA",Unknown,"Python, R, Excel, Hadoop, Power BI, Google Cloud, SQL, Tableau, AWS, Azure","Data Engineer",https://www.linkedin.com/company/tier4group?trk=public_jobs_topcard_logo,GA
1132,"Sr. Data Engineer","CGS Federal (Contact Government Services)","Tampa, FL","$144,768.00/yr - $209,109.33/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,FL
1133,"Data Engineer","CGS Federal (Contact Government Services)","Baltimore, MD","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,MD
1134,"Data Engineer","CGS Federal (Contact Government Services)","Baltimore, MD","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,MD
1135,"Data Engineer II (Remote)","Inspira Financial","Oak Brook, IL",Unknown,"SQL, Python, Looker","Data Engineer",https://www.linkedin.com/company/inspirafinancial?trk=public_jobs_topcard_logo,IL
1136,"Data Engineer","CGS Federal (Contact Government Services)","New Orleans, LA","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,LA
1137,"Data Engineer",Brooksource,"Greater St. Louis",Unknown,"SQL, AWS, Scala, Collaboration","Data Engineer",https://www.linkedin.com/company/brooksource?trk=public_jobs_topcard_logo,MO
1138,"Data Engineer, Home&Lifestyle Innovation Team",Amazon,"Seattle, WA",Unknown,"SQL, Python, Scala, AWS","Data Engineer",https://www.linkedin.com/company/amazon?trk=public_jobs_topcard_logo,WA
1139,"Data Engineer II, AWS Analytics Engineering","Amazon Web Services (AWS)","Seattle, WA",Unknown,AWS,"Data Engineer",https://www.linkedin.com/company/amazon-web-services?trk=public_jobs_topcard_logo,WA
1140,"Staff Data Engineer",GoFundMe,"San Francisco, CA",Unknown,"Apache Airflow, Python, Snowflake, SQL, Kafka, Databricks","Data Engineer",https://www.linkedin.com/company/gofundme?trk=public_jobs_topcard_logo,CA
1141,"Data Engineer","Batory Foods Inc","Rosemont, IL",Unknown,Azure,"Data Engineer",https://www.linkedin.com/company/batory-foods?trk=public_jobs_topcard_logo,IL
1142,"Data Engineer",21.co,"New York, NY",Unknown,"Apache Airflow, Python, Hugging Face Transformers, MongoDB, Snowflake, Hadoop, Google Cloud, SQL, BigQuery, Looker, Kafka, Tableau, AWS, Azure","Data Engineer",https://ch.linkedin.com/company/21-co?trk=public_jobs_topcard_logo,NY
1143,"Data Engineer",DataAnnotation,"Greater St. Louis",Unknown,"SQL, Java, Python","Data Engineer",https://www.linkedin.com/company/dataannotationtech?trk=public_jobs_topcard_logo,MO
1144,"Data Platform Engineer","New Balance","Boston, MA",Unknown,"Python, Snowflake, SQL, Kafka, Databricks, PyTorch, TensorFlow, AWS, Azure","Data Engineer",https://www.linkedin.com/company/new-balance?trk=public_jobs_topcard_logo,MA
1145,"Data Engineer","Agility Partners","Columbus, Ohio Metropolitan Area","$50.00/hr - $60.00/hr","SQL, Python, Snowflake, Tableau","Data Engineer",https://www.linkedin.com/company/agilitypartners?trk=public_jobs_topcard_logo,OH
1146,"Data Engineer",Anheuser-Busch,"St Louis, MO",Unknown,"SQL, Python, Azure","Data Engineer",https://www.linkedin.com/company/anheuser-busch?trk=public_jobs_topcard_logo,MO
1147,"Data Engineer",DataAnnotation,"Portland, Oregon Metropolitan Area",Unknown,"SQL, Java, Python","Data Engineer",https://www.linkedin.com/company/dataannotationtech?trk=public_jobs_topcard_logo,OR
1148,"Data Analytics Engineer","VBCare Network, LLC","Phoenix, AZ",Unknown,"SQL, AWS, Looker, Snowflake","Data Engineer",https://www.linkedin.com/company/vbcare-network?trk=public_jobs_topcard_logo,AZ
1149,"Data Engineer","CVS Health","Richardson, TX",Unknown,"AWS, Python","Data Engineer",https://www.linkedin.com/company/cvshealth?trk=public_jobs_topcard_logo,TX
1150,"Data Engineer","Connect Search, LLC","Chicago, IL","$65.00/yr - $80.00/yr","Python, Snowflake, SQL, Pandas, AWS","Data Engineer",https://www.linkedin.com/company/connect-search-llc?trk=public_jobs_topcard_logo,IL
1151,"Data Engineer ($120,000-$190,000)","Synergy Interactive","Chicago, IL",Unknown,"Python, SQL, BigQuery, Kafka, Tableau, AWS, Looker","Data Engineer",https://www.linkedin.com/company/synergy-interactive-solutions?trk=public_jobs_topcard_logo,IL
1152,"Data Engineer, Infrastructure Science","Amazon Web Services (AWS)","Seattle, WA",Unknown,"SQL, AWS, Hadoop","Data Engineer",https://www.linkedin.com/company/amazon-web-services?trk=public_jobs_topcard_logo,WA
1153,"Data Engineer",Tekmetric,"Arlington, VA",Unknown,"Python, Apache Spark, SQL, Tableau, Java, Looker","Data Engineer",https://www.linkedin.com/company/tekmetric?trk=public_jobs_topcard_logo,VA
1154,"Data Engineer","Apartment List","San Francisco Bay Area",Unknown,"Apache Airflow, BigQuery","Data Engineer",https://www.linkedin.com/company/apartment-list?trk=public_jobs_topcard_logo,CA
1155,"Senior Data Engineer","Northstrat Incorporated","Columbia, MD",Unknown,"Apache Airflow, Python, Hadoop, SQL, Java, Kafka, AWS, Azure","Data Engineer",https://www.linkedin.com/company/northstrat-incorporated?trk=public_jobs_topcard_logo,MD
1156,"Data Engineer",TIAGÂ®,"Washington, DC",Unknown,"Python, R, Power BI, SQL, Tableau, Azure","Data Engineer",https://www.linkedin.com/company/tiag?trk=public_jobs_topcard_logo,DC
1157,"Data Engineer","firstPRO 360","Atlanta Metropolitan Area","$100,000.00/yr - $130,000.00/yr","SQL, Python, Azure","Data Engineer",https://www.linkedin.com/company/firstpro360?trk=public_jobs_topcard_logo,GA
1158,"Senior Data Engineer, Data Infrastructure",Zocdoc,"New York, NY",Unknown,"Python, Snowflake, SQL, Scala, Databricks, AWS, Looker","Data Engineer",https://www.linkedin.com/company/zocdoc?trk=public_jobs_topcard_logo,NY
1159,"Data Engineer - Support/ SSIS Developer","Pereview Software","Dallas, TX",Unknown,"SQL, Microsoft SQL Server, Power BI","Data Engineer",https://www.linkedin.com/company/pereviewsoftware?trk=public_jobs_topcard_logo,TX
1160,"Data Engineer","CGS Federal (Contact Government Services)","Trenton, NJ","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,NJ
1161,"Data Engineer","SMBC Group","Jersey City, NJ",Unknown,"Python, SQL, Databricks, Java, Azure","Data Engineer",https://jp.linkedin.com/company/sumitomo-mitsui-banking-corporation?trk=public_jobs_topcard_logo,NJ
1162,"Data Engineer - Equity Trading - Quant Hedge Fund - $350k","Paragon Alpha - Hedge Fund Talent Business","New York, United States","$150,000.00/yr - $200,000.00/yr","SQL, Python, AWS","Data Engineer",https://uk.linkedin.com/company/paragonalpha?trk=public_jobs_topcard_logo,US
1163,"Data Engineer (contract)","KPMG US","Montvale, NJ",Unknown,"Python, MySQL, Apache Spark, SQL, Kafka, AWS, PostgreSQL, Java, Azure","Data Engineer",https://www.linkedin.com/company/kpmg-us?trk=public_jobs_topcard_logo,NJ
1164,"Sr. Data Engineer","CGS Federal (Contact Government Services)","Lincoln, NE","$144,768.00/yr - $209,109.33/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,NE
1165,"Data Engineer","SMBC Group","Jersey City, NJ",Unknown,"Python, SQL, Databricks, Java, Azure","Data Engineer",https://jp.linkedin.com/company/sumitomo-mitsui-banking-corporation?trk=public_jobs_topcard_logo,NJ
1166,"Staff Data Engineer",FanDuel,"New York, NY",Unknown,"Apache Spark, Python, Databricks","Data Engineer",https://www.linkedin.com/company/fanduel?trk=public_jobs_topcard_logo,NY
1167,"Data Engineer","Dynamed Solutions, LLC","Columbia, MD",Unknown,"Python, Azure, Databricks","Data Engineer",https://www.linkedin.com/company/dynamed-solutions-llc?trk=public_jobs_topcard_logo,MD
1168,"Data Engineer","CGS Federal (Contact Government Services)","Newark, NJ","$112,597.33/yr - $152,810.66/yr","SQL, Python, R, Tableau","Data Engineer",https://www.linkedin.com/company/contact-government-services-cgs?trk=public_jobs_topcard_logo,NJ
1169,"Data Engineer","Elder Research","United States",Unknown,"Power BI","Data Engineer",https://www.linkedin.com/company/elder-research-inc?trk=public_jobs_topcard_logo,US
1170,"Business Intelligence Data Engineer",Klaviyo,"Boston, MA",Unknown,"Snowflake, SQL, Databricks, Tableau, Looker","Data Engineer",https://www.linkedin.com/company/klaviyo?trk=public_jobs_topcard_logo,MA
1171,"Data Engineer- Job ID: USDE","Ascendis Pharma","Princeton, NJ",Unknown,"SQL, Azure, Collaboration, Power BI","Data Engineer",https://dk.linkedin.com/company/ascendis-pharma-a-s?trk=public_jobs_topcard_logo,NJ
1172,"Data Engineer",AbbVie,"North Chicago, IL",Unknown,"Python, MySQL, Hadoop, SQL, PostgreSQL, AWS","Data Engineer",https://www.linkedin.com/company/abbvie?trk=public_jobs_topcard_logo,IL
1173,"Data Engineer","The Hartford","Scottsdale, AZ",Unknown,"AWS, Snowflake, Hadoop","Data Engineer",https://www.linkedin.com/company/the-hartford?trk=public_jobs_topcard_logo,AZ
1174,"(USA) Senior, Data Engineer",VIZIO,"Denver, CO","$99,000.00/yr - $198,000.00/yr","Apache Airflow, Python, Hadoop, SQL, Scala, Kafka, AWS","Data Engineer",https://www.linkedin.com/company/vizio?trk=public_jobs_topcard_logo,CO
1175,"Data Engineer","Fortune 500 Companies","Deerfield Beach, FL",Unknown,"SQL, Azure, Tableau","Data Engineer",https://www.linkedin.com/company/fortune-500-companies?trk=public_jobs_topcard_logo,FL
